Date,Q,SCA,T,P,Day,Relative Humidity,Wind speed,Wind direction,Snow depth
10/28/2001,3.7,228.5921986,1.3362177,0,301,77.8,1.92,211.21,0
10/29/2001,3.51,228.0965745,1.5305327,0.079625316,302,75.35,1.85,210.83,0
10/30/2001,3.51,228.0694387,1.4209994,0.032845441,303,67.8,1.8,218.23,0
10/31/2001,3.51,228.6870738,0.8423993,0.193091393,304,79.95,1.95,225.7,0
11/1/2001,3.51,230.1257623,0.987049,0,305,63.91,0.85,261.99,0
11/2/2001,3.51,232.4801413,0.7502937,0,306,68.6,1.29,228.65,0
11/3/2001,3.45,235.5182655,1.3124514,1.11081982,307,69.09,1.88,232.78,0
11/4/2001,3.45,238.9265438,0.9338836,0.900041819,308,70.12,1.78,212.89,0
11/5/2001,3.21,242.3913854,0.7406433,0.076758802,309,53.18,1.42,217.64,0
11/6/2001,3.21,245.5991993,0.6795891,17.5052757,310,51.71,1.83,206.99,0
11/7/2001,3.21,248.2363946,-0.4763318,2.59351611,311,51.49,1.64,212.14,0.000001
11/8/2001,3.21,249.9893804,-0.9022015,0.21349524,312,61.27,1.43,219.33,0
11/9/2001,3.21,250.5445657,-0.8676348,0,313,57.58,0.69,239.78,0
11/10/2001,3.26,249.6917642,-0.6977508,0.003013936,314,49.16,1.04,209.67,0
11/11/2001,3.15,247.6344078,-1.05553907,0.307720393,315,39.17,1.08,234.42,0
11/12/2001,3.15,244.6793331,-0.799784,0.181371868,316,35.89,0.79,261.49,0
11/13/2001,3.15,241.1333765,-0.10816,0.178161651,317,29.9,0.87,2.82,0
11/14/2001,3.15,237.3033747,0.3024369,0.902751982,318,29.06,0.35,298.86,0
11/15/2001,3.15,233.496164,-0.1382339,0.06092887,319,35.87,1.11,244.39,0
11/16/2001,3.15,230.0185811,-0.3323931,0.181203559,320,41.84,0.99,232.16,0
11/17/2001,3.15,227.1774625,-0.98967702,0.004018582,321,45.1,1.03,249.94,0
11/18/2001,3.21,225.1976864,-1.49887807,0.031850126,322,46.52,0.75,319.25,0
11/19/2001,3.03,223.9762979,-0.7470561,0.074723363,323,38.1,1.27,23.72,0
11/20/2001,3.03,223.3283834,-1.13708847,0.762412369,324,43.83,0.94,256.64,0
11/21/2001,3.03,223.0690299,-1.43214571,0.588775873,325,54.31,1.34,247.5,0
11/22/2001,3.03,223.0133239,-2.07272756,0.134367719,326,56.66,1.6,251.47,0
11/23/2001,3.03,222.9763522,-2.19006427,0.033153299,327,44.51,0.95,323.99,0
11/24/2001,3.03,222.7732015,-1.79275414,0.005023228,328,31.46,1.73,36.02,0
11/25/2001,3.03,222.2189584,-1.50385744,0.307608753,329,27.25,0.35,276.7,0
11/26/2001,3.03,221.204681,-1.77815733,0.188918948,330,29.17,1.27,220.14,0
11/27/2001,3.03,219.9253133,-2.20382515,0,331,36.71,1.72,232.3,0
11/28/2001,2.8,218.6517705,-2.54472647,0.256828964,332,33.66,0.93,247.27,0
11/29/2001,3.03,217.654968,-3.1528311,0,333,30.98,1.85,235.2,0
11/30/2001,2.8,217.2058211,-3.2865358,0.040185817,334,24.17,1.32,299.54,0
12/1/2001,2.91,217.575245,-3.8892719,0,335,29.16,1.62,249.85,0
12/2/2001,2.85,219.0341551,-3.9313585,0,336,27.1,2.06,297.91,0
12/3/2001,2.64,221.8534667,-3.6819953,0,337,30.37,1.6,257.17,0
12/4/2001,2.64,226.1939091,-3.4128087,0,338,41.09,1.6,250.41,0
12/5/2001,2.64,231.7754678,-3.8853888,0,339,37.89,1.3,267.71,0
12/6/2001,2.64,238.2079424,-4.2932093,0,340,33.08,1.18,287.42,0
12/7/2001,2.64,245.1011323,-4.4064261,0,341,41.42,1.73,248.64,0
12/8/2001,2.64,252.0648371,-4.5653227,0,342,52.43,2.19,260.64,0
12/9/2001,2.64,258.7088564,-5.0140896,0,343,44.97,1.12,261.55,0
12/10/2001,2.64,264.6429895,-5.030655,0,344,43.8,1.57,236.94,0
12/11/2001,2.59,269.4770362,-4.928441,0,345,32.72,1.47,260.17,0
12/12/2001,2.59,272.9013531,-4.6633054,0,346,28.91,1.3,287.15,0
12/13/2001,2.59,274.9285259,-4.750859,0,347,30.64,0.57,268.05,0
12/14/2001,2.59,275.6516976,-4.3095403,0,348,37.96,1.63,227.11,0
12/15/2001,2.59,275.1640111,-4.162819,0,349,50.94,1.68,228.08,0
12/16/2001,2.59,273.5586093,-4.3034195,0,350,48.24,1.3,263.9,0
12/17/2001,2.59,270.9286353,-4.6233675,0,351,36.95,0.91,268.41,0
12/18/2001,2.48,267.3672318,-4.1240157,0,352,39.16,1.11,239.57,0
12/19/2001,2.48,262.9675419,-4.5578552,0,353,39.34,1.6,234.88,0
12/20/2001,2.48,257.8227086,-4.5127676,0,354,30.8,0.78,355.41,0
12/21/2001,2.48,252.0258746,-4.819158,0,355,26.97,1.76,16.49,0
12/22/2001,2.48,245.670183,-3.9858828,0,356,18.22,0.79,29.39,0
12/23/2001,2.48,238.8487767,-3.7072635,0,357,20.56,0.95,239.95,0
12/24/2001,2.48,231.6547987,-4.3413106,0,358,27.62,0.71,252.27,0
12/25/2001,2.48,224.1813919,-4.6414819,0,359,34.73,0.77,243.42,0
12/26/2001,2.48,216.5216992,-5.2257002,0,360,35.09,1.01,252.26,0
12/27/2001,2.43,208.7688635,-4.8489451,0,361,33.26,1.09,245.1,0
12/28/2001,2.37,201.0160279,-5.2574384,0,362,25.91,1.2,210.35,0
12/29/2001,2.37,193.3563352,-5.6021692,0,363,29.34,0.93,234.96,0
12/30/2001,2.37,185.8829283,-6.0056944,0,364,30.68,1.23,220.77,0
12/31/2001,2.32,178.6889503,-6.2055943,0,365,25.98,0.39,104.85,0
1/1/2002,1.55,198.5592728,-5.9262806,0.038176529,1,27.92,1.46,33.46,0
1/2/2002,1.55,212.5868751,-5.6196388,0.053246208,2,24.62,0.57,300.26,0
1/3/2002,1.55,226.4327171,-5.5447355,0.099459902,3,26.54,0.26,297.17,0
1/4/2002,1.51,239.9150386,-5.5262097,0.038176529,4,27.16,0.57,238.76,0
1/5/2002,1.51,252.8520793,-5.6473076,0,5,27.96,0.47,219.76,0
1/6/2002,1.47,265.062079,-6.0290909,0,6,26.05,0.84,207.36,0
1/7/2002,1.47,276.3632773,-5.6356164,0.038176529,7,33.54,0.7,206.22,0
1/8/2002,1.47,286.573914,-5.528606,0.110510997,8,46.25,0.26,223.62,0.000002
1/9/2002,1.43,295.5122289,-5.4511075,0.215149298,9,41.22,1.17,12.37,0
1/10/2002,1.43,303.0604361,-5.7812459,0.087404162,10,25.07,0.99,355.44,0
1/11/2002,1.24,309.3566478,-5.7355734,0.041190464,11,27.78,1.6,323.07,0
1/12/2002,1.24,314.6029507,-4.9072344,0.044204399,12,20.74,2.05,353.14,0
1/13/2002,1.24,319.0014313,-4.7463536,0,13,28.38,1.37,233.28,0
1/14/2002,1.24,322.7541764,-5.5720612,0,14,53.4,2.18,248.9,0
1/15/2002,1.24,326.0632724,-5.0431907,9.54918957,15,66.9,3.11,226.35,0.000138
1/16/2002,1.21,329.1308061,-6.8872791,0.782618821,16,81.56,2.04,206.71,0.010093
1/17/2002,1.24,332.1588641,-7.3297489,0,17,69.58,3.09,224.8,0.014788
1/18/2002,1.24,335.2987252,-6.3604294,0.236091688,18,82.28,4.23,225.23,0.014523
1/19/2002,1.17,338.498437,-4.9484146,0,19,46.56,2.85,244.3,0.012915
1/20/2002,1.17,341.6552394,-6.1765807,0.541162968,20,76.7,2.38,214.36,0.013017
1/21/2002,1.17,344.6663721,-5.9636058,0,21,59.64,2.32,237.05,0.010568
1/22/2002,1.17,347.4290751,-5.9420257,0,22,53.63,1.7,237.5,0.00981
1/23/2002,1.1,349.8405881,-6.4646034,0,23,33.3,1.76,248.5,0.009151
1/24/2002,1.1,351.7981509,-7.1677735,0,24,39.75,1.52,260.72,0.008516
1/25/2002,1.1,353.1990034,-7.8442669,0,25,44.55,2.48,254.16,0.007942
1/26/2002,1.1,353.9776087,-7.5957652,0,26,41.88,2.57,247.07,0.007469
1/27/2002,1.1,354.2173227,-8.1271338,1.2814256,27,73.35,3.57,217.64,0.008797
1/28/2002,1.07,354.038725,-8.3858832,0.20494768,28,77.2,2.32,219.67,0.015244
1/29/2002,1.07,353.5623946,-7.617669,0.03114401,29,50.06,1.15,205.72,0.014802
1/30/2002,1,352.9089111,-7.5392622,0,30,49.38,0.97,306.24,0.013673
1/31/2002,1,352.1988537,-7.3568038,0,31,33.79,1.56,267.44,0.010873
2/1/2002,1.07,351.5528018,-6.8065327,0,32,30.62,1.1,247.86,0.009059
2/2/2002,1.07,351.0913346,-6.0158206,0,33,28.39,2.41,237.41,0.007652
2/3/2002,1,350.9045242,-5.4831769,0,34,21.15,2.54,259.21,0.006779
2/4/2002,0.971,350.9604133,-6.0057314,0,35,19.69,1.58,251.18,0.006213
2/5/2002,0.971,351.1965376,-5.7156733,0,36,25.78,2.42,244.95,0.005717
2/6/2002,0.971,351.5504324,-5.3380341,0,37,55.08,3.19,239.66,0.005346
2/7/2002,0.941,351.9596332,-4.6980845,3.89701796,38,70.17,2.7,234.41,0.005975
2/8/2002,0.911,352.3616756,-5.1025875,4.83166075,39,48.9,2.88,225.62,0.006272
2/9/2002,0.851,352.694095,-4.6065782,0,40,29.43,1.9,218.56,0.00513
2/10/2002,0.851,352.894427,-4.877698,23.3510818,41,16.37,1.03,237.33,0.004693
2/11/2002,0.731,352.9180061,-5.2161606,144.671356,42,47.16,2.93,180.73,0.005655
2/12/2002,0.731,352.7913637,-5.2711871,0.159250632,43,59.64,2.17,212.98,0.010612
2/13/2002,0.731,352.5588302,-5.2678829,0,44,25.25,0.86,272.94,0.009017
2/14/2002,0.731,352.264736,-4.8646002,0.027934963,45,27.22,0.78,262.43,0.007742
2/15/2002,0.731,351.9534116,-5.0052455,0.324212939,46,34.21,0.82,232.15,0.006669
2/16/2002,0.731,351.6691875,-4.5099674,1.83560622,47,41.47,0.94,240.81,0.005706
2/17/2002,0.731,351.4563941,-4.2916499,0.505852818,48,42.97,1.58,235.48,0.004921
2/18/2002,0.731,351.3593618,-4.2213228,2.02484035,49,42.32,1.85,224.87,0.004405
2/19/2002,0.761,351.4094292,-5.2142258,1.55630445,50,38.02,1.1,285.32,0.003895
2/20/2002,0.791,351.5859672,-4.3546488,0.187119484,51,41.49,1.67,220.8,0.002842
2/21/2002,0.821,351.8553547,-3.869717,0.0110511,52,43.31,1.53,251.84,0.002305
2/22/2002,0.731,352.1839706,-3.8189931,0.028011613,53,38.58,1.23,240.25,0.002008
2/23/2002,0.731,352.538194,-4.499564,0.129391134,54,45.5,2.09,250.56,0.001786
2/24/2002,0.731,352.8844038,-3.0969652,32.1923676,55,33.79,2.15,234.9,0.001608
2/25/2002,0.791,353.188979,-6.3397839,47.3631477,56,64.28,3.17,227.3,0.010645
2/26/2002,0.791,353.4182984,-5.594291,0,57,51.59,1.53,252.54,0.014992
2/27/2002,0.791,353.5447601,-5.1608305,0.0110511,58,46.37,1.86,230.72,0.011626
2/28/2002,0.761,353.5648379,-4.712723,0,59,45.21,1.69,235.33,0.009261
3/1/2002,0.761,353.4810246,-4.0344076,0.03114401,60,50.07,2.03,239.35,0.007913
3/2/2002,0.791,353.295813,-3.6023465,5.56710196,61,61.06,3.34,227.28,0.008194
3/3/2002,0.821,353.0116959,-4.8761285,0.188781127,62,65.92,2.9,251.69,0.013517
3/4/2002,0.821,352.6311662,-4.4310742,0,63,49.64,2.03,230.72,0.012176
3/5/2002,0.851,352.1567166,-3.4044512,0.005023228,64,45.75,1.9,228.98,0.010502
3/6/2002,0.851,351.5908399,-3.5009137,0.007016393,65,48.43,0.39,345.41,0.028611
3/7/2002,0.851,350.9387937,-2.975138,0.005023228,66,49.03,0.85,239.22,0.035048
3/8/2002,0.851,350.2168944,-2.68596847,0,67,49.36,1.71,219.07,0.029564
3/9/2002,0.881,349.4442232,-2.27742581,0.009041809,68,42.92,1.12,255.37,0.021717
3/10/2002,0.941,348.6398612,-2.19118561,0.005023228,69,40.72,1.65,245.19,0.017096
3/11/2002,0.971,347.8228896,-1.33263809,0,70,40.88,1.38,251.63,0.013987
3/12/2002,0.881,347.0123895,-0.5237203,0,71,37.27,1.77,232.8,0.011842
3/13/2002,0.971,346.227442,0.0320949,0.235946655,72,39.59,2.49,232.22,0.008749
3/14/2002,1,345.4871284,-1.14635092,0.106771991,73,43.27,1.74,246.49,0.006888
3/15/2002,1,344.808867,-1.09312758,0.432131141,74,40,1.53,231.11,0.006047
3/16/2002,1.07,344.2034253,-1.38982379,0.072767973,75,40.64,0.89,270.36,0.00505
3/17/2002,1.1,343.6799082,-1.48263288,1.43977785,76,46.28,1.4,221.03,0.004927
3/18/2002,1.07,343.2474202,-1.63115311,0,77,40.08,1.06,236.48,0.003289
3/19/2002,1.17,342.9150663,-0.4726043,0.317340553,78,34.33,0.76,260.23,0.002224
3/20/2002,1.17,342.6919511,0.2070816,0,79,37.25,1.07,224.65,0.001521
3/21/2002,1.24,342.5871794,-0.3442233,0.971702337,80,47.18,1.66,223.84,0.004316
3/22/2002,1.63,342.609856,-1.18221661,0.396578342,81,52.5,2.4,227.91,0.006191
3/23/2002,1.85,342.7690857,-0.8534819,0,82,51.02,2.12,225.17,0.004186
3/24/2002,1.85,343.0739731,-0.6066133,0.54049927,83,57.33,2.15,230.64,0.003889
3/25/2002,1.89,343.533623,-1.42364427,0,84,45.52,2.18,232.52,0.002593
3/26/2002,1.89,344.1571403,-0.5864302,0.032137137,85,50.39,2.99,225.26,0.002282
3/27/2002,1.94,344.9536296,-1.75214442,0.193882748,86,46.04,1.89,238.86,0.001732
3/28/2002,1.99,345.9321957,-1.37264732,0.005011709,87,37.89,1.56,228.05,0.001408
3/29/2002,1.99,347.1019433,-1.15830188,0,88,35.12,1.77,219.55,0.00196
3/30/2002,2.08,348.4719773,-1.52827352,1.53107965,89,39.44,1.48,230.44,0.002106
3/31/2002,2.03,350.0212983,-1.90532532,0.165731356,90,45.95,2.21,228.81,0.00242
4/1/2002,1.89,351.6084904,-0.9906926,0.22924535,91,53.87,2.77,219.5,0.001898
4/2/2002,1.94,353.0620338,-2.33264914,2.94488764,92,59.63,3.79,222.2,0.0029
4/3/2002,1.94,354.2104086,-3.6538827,0.558528781,93,46.16,2,284.76,0.002296
4/4/2002,1.94,354.8820948,-1.18089121,0.243076697,94,40.32,1.27,260.83,0.001329
4/5/2002,1.89,354.9055726,-0.2636244,0.226175055,95,39.68,1.82,231.98,0.000746
4/6/2002,1.89,354.1093221,0.4598408,1.59285855,96,37.76,1.31,257.89,0.000373
4/7/2002,1.94,352.3218233,1.2742737,11.7133369,97,38.16,1.65,239.42,0.00015
4/8/2002,1.89,349.4639109,0.9533885,13.7379551,98,38.04,2.78,223.36,0.00034
4/9/2002,1.89,345.8258372,0.4818679,1.46226966,99,51.77,3.48,223.57,0.000254
4/10/2002,1.85,341.7902094,-0.26206,0.197541982,100,41.6,2.92,217.65,0.00023
4/11/2002,1.85,337.7396344,-1.16726291,0.146232903,101,37.82,2.77,204.12,0.000526
4/12/2002,1.85,334.0567191,-0.9943099,0.637978494,102,50.89,1.83,227.64,0.000273
4/13/2002,1.85,331.1240705,0.0226887,0.252189964,103,55.93,1.82,233,0.000153
4/14/2002,1.85,329.3242957,-0.1209759,0.056260146,104,50.91,1.83,242.09,0.000066
4/15/2002,1.85,329.0400015,0.7841459,0,105,52.16,1.97,231.97,0.000023
4/16/2002,1.85,330.5105244,1.6849496,0,106,48.13,2.04,254.39,0.000003
4/17/2002,1.85,333.4021185,2.6941173,2.37491846,107,42.25,2.58,238.68,0
4/18/2002,1.85,337.2377673,3.4667829,5.59483194,108,32.8,2.03,243.74,0
4/19/2002,1.85,341.5404543,3.80387192,0.022934772,109,29.16,1.7,234.78,0
4/20/2002,2.13,345.833163,3.563217,14.040246,110,26.26,2.29,236.36,0
4/21/2002,2.13,349.638877,3.2450789,5.14814472,111,34.53,2.63,244.33,0
4/22/2002,2.13,352.4805797,1.2638118,0.008009443,112,47.48,2.73,238.07,0
4/23/2002,2.13,353.8812546,-0.4705878,0.398844272,113,67.99,2.42,231.06,0.00105
4/24/2002,2.08,353.4990141,0.8906011,0.248524204,114,71.56,2.94,225.74,0.000959
4/25/2002,2.13,351.5324855,2.0192652,0,115,61.19,3.39,227.97,0.000366
4/26/2002,2.08,348.3154249,0.3032115,2.23099947,116,58.68,4.17,209.98,0.000648
4/27/2002,2.03,344.1815884,-0.0055021,0.043044955,117,71.11,3.92,229.29,0.000569
4/28/2002,2.08,339.4647322,1.4936462,0.407780021,118,45.36,3.59,235.28,0.000433
4/29/2002,2.08,334.4986124,1.0483321,7.93595266,119,58.83,5.07,208.98,0.000363
4/30/2002,2.08,329.6169851,0.2055182,0.004018582,120,57.99,3.03,240.96,0.000241
5/1/2002,2.08,325.1536064,1.8292982,0.165918201,121,40.94,2.53,246.39,0.000157
5/2/2002,2.08,321.3637461,1.5234967,2.90988159,122,54.29,3.24,230.64,0.000077
5/3/2002,2.08,318.1887294,1.0236814,0.026120782,123,61.45,2.44,259.08,0.003245
5/4/2002,2.08,315.4913949,2.2798192,0.078001484,124,53.6,2.22,232.58,0.003053
5/5/2002,2.08,313.1345813,2.9175917,1.43749058,125,67.92,2.17,235.93,0.002512
5/6/2002,2.08,310.9811274,1.67836,1.37714517,126,72.46,2.34,219.34,0.001982
5/7/2002,2.43,308.8938719,2.3679093,0.01094848,127,66.63,2.04,242.35,0.00083
5/8/2002,2.43,306.7356536,3.71089592,0.024048779,128,62.26,2.44,234.01,0.000187
5/9/2002,2.43,304.3693112,2.5496583,0.492043018,129,64.85,2.44,225.82,0.000028
5/10/2002,2.53,301.6856391,2.554951,0.795142472,130,72.68,2.96,222.44,0.000653
5/11/2002,2.59,298.6872543,2.4322611,0.090418093,131,59.77,1.27,262.63,0.000383
5/12/2002,2.59,295.4047293,4.18803692,0.372603685,132,47.95,0.48,247.69,0.000085
5/13/2002,2.91,291.8686367,5.45920537,12.3888664,133,64.92,2.9,210.5,0.000224
5/14/2002,2.97,288.1095491,4.44325412,0.354282767,134,75.7,2.24,219.64,0.000263
5/15/2002,3.03,284.1580392,4.02814772,0,135,70.01,2.68,222.65,0.00007
5/16/2002,3.03,280.0446796,4.31942036,0.232860029,136,80.83,3.38,224.15,0.000005
5/17/2002,3.03,275.8000427,4.27108515,4.01814127,137,73.59,3.61,216.91,0
5/18/2002,2.64,271.4675988,3.1309053,6.86605835,138,77.68,4.04,216.16,0
5/19/2002,2.59,267.1424072,4.76938898,1.7523613,139,46.41,2.99,255,0
5/20/2002,3.64,262.9324252,5.3765611,11.9500961,140,32.34,2.89,240.18,0
5/21/2002,3.83,258.9456097,4.93048546,0.078990363,141,37.26,2.49,236.63,0
5/22/2002,3.64,255.2899178,5.13577951,0,142,29.99,2.07,260.86,0
5/23/2002,3.64,252.0733065,5.01828024,2.44760227,143,43.82,1.85,241.75,0.000001
5/24/2002,3.9,249.4037329,3.52646052,12.1377506,144,63.13,2.59,221.74,0.000001
5/25/2002,3.83,247.389154,2.4834912,0.905139863,145,72.38,3.57,217.03,0.000001
5/26/2002,3.83,246.1243459,2.3958806,0.934678257,146,77.7,2.55,219.66,0.003164
5/27/2002,3.83,245.651361,2.2255562,3.14834881,147,66.25,0.85,264.59,0.005684
5/28/2002,3.83,245.9990708,3.25512152,2.34719491,148,67.51,2.49,214.53,0.002413
5/29/2002,3.83,247.1963469,2.9867445,0.387481153,149,77.09,3.24,210.87,0.002799
5/30/2002,3.26,249.2720608,2.4048029,4.38107395,150,68.89,2.83,200.44,0.003373
5/31/2002,3.26,252.2550839,3.1561306,0.173405126,151,70.07,2.54,209.87,0.001357
6/1/2002,3.15,256.1742877,4.85325126,1.11907518,152,71.77,3.01,214.37,0.000471
6/2/2002,3.26,261.0585439,5.812792,10.7283144,153,69.88,3.37,219.33,0.000201
6/3/2002,3.26,266.8571466,6.0417082,9.96048737,154,67.8,3.35,222.75,0.000035
6/4/2002,3.9,273.2010814,6.4482456,18.4227715,155,66.09,3.27,228.17,0.000002
6/5/2002,3.83,279.6417567,5.5825031,4.12881327,156,67.35,3.25,212.21,0.000001
6/6/2002,3.77,285.7305807,5.4159394,1.95365453,157,64.36,2.74,222.4,0
6/7/2002,3.77,291.0189619,5.2739372,0.931887507,158,61.24,2.26,218.83,0
6/8/2002,4.31,295.0583086,6.4589183,6.64576912,159,57.94,1.94,202.72,0
6/9/2002,5.04,297.400029,7.0536356,65.8097992,160,66.03,2.4,216.36,0
6/10/2002,5.58,297.5955316,6.4814304,59.8444939,161,76.76,3.56,217.73,0
6/11/2002,7.21,295.3880137,6.2140005,6.12368011,162,79.18,2.56,219.32,0
6/12/2002,7.21,291.287829,6.1677454,4.61190271,163,78.83,3.34,217.29,0
6/13/2002,7.21,285.9971202,6.3712918,4.61811733,164,74.25,2.89,221.39,0
6/14/2002,5.83,280.2180299,6.3068091,6.28420544,165,76.18,3.74,205.46,0
6/15/2002,6.41,274.652701,6.0948872,4.12703657,166,79.97,3.8,211.43,0.000001
6/16/2002,6.41,270.0032761,6.6016339,9.68588543,167,75.77,3,212.56,0
6/17/2002,6.41,266.9718979,6.584099,2.39796996,168,72.61,3.06,210.83,0.000001
6/18/2002,6.41,266.2607092,6.8331036,32.6395073,169,76.41,3.5,219.72,0
6/19/2002,6.5,268.3388062,6.9374628,24.7058868,170,69.17,3.11,214.6,0
6/20/2002,7.12,272.7431002,6.6965693,28.1207638,171,73.17,3.06,214.52,0
6/21/2002,7.12,278.7774557,6.5086911,4.56918716,172,70.58,2.87,208.99,0
6/22/2002,7.12,285.7457375,6.8769977,4.77509022,173,64.54,1.91,206.15,0
6/23/2002,7.4,292.9518103,6.5184788,25.1477871,174,67.26,1.01,162.6,0
6/24/2002,7.78,299.6995388,7.2210062,5.48078203,175,78.34,2.28,218.08,0
6/25/2002,9.07,305.2927879,7.6202713,31.1529884,176,77.01,3.08,211.71,0.000003
6/26/2002,8.97,309.035422,7.4213977,16.1248646,177,76.35,2.94,199.69,0
6/27/2002,8.87,310.4154459,7.5140365,7.0691309,178,80.21,3.05,213.56,0
6/28/2002,9.17,309.6574231,7.3914088,9.3787365,179,79.12,3.33,216.12,0
6/29/2002,9.28,307.1700569,8.2287333,33.2484703,180,78.39,3.68,225.96,0
6/30/2002,9.39,303.3620507,7.5049279,13.0519514,181,78.44,3.27,226.11,0.000001
7/1/2002,11.4,298.6421079,6.9934963,61.3373146,182,81.07,2.15,215.58,0.000668
7/2/2002,11.3,293.4189319,6.6585213,26.6004467,183,78.82,2.17,202.61,0.001103
7/3/2002,12.1,288.1012261,7.3928408,15.6535225,184,78.45,2.46,214.29,0.000179
7/4/2002,12.5,283.0976938,7.6649657,19.2129021,185,79.2,2.9,219.09,0.000042
7/5/2002,12.6,278.7277259,7.127839,23.7946186,186,84.02,3.89,215.2,0
7/6/2002,12.8,274.9534624,7.4746645,2.3157177,187,81.19,2.74,222.79,0
7/7/2002,13,271.6477309,8.2753755,15.8764935,188,68.85,2.82,214.29,0
7/8/2002,12.8,268.6833592,7.9673296,10.5507536,189,69.9,3.09,219.27,0
7/9/2002,12.7,265.9331746,7.7489307,12.7118273,190,73.2,2.91,220.05,0
7/10/2002,12.6,263.2700049,7.4955888,24.6753635,191,72.37,2.97,226.88,0
7/11/2002,12.8,260.5666775,7.6051474,26.6531658,192,62.58,3.08,221.85,0
7/12/2002,12.7,257.6960202,7.6870351,3.27233124,193,64.91,2.82,220.41,0
7/13/2002,12.8,254.5760014,7.6644333,28.452898,194,59.95,2.62,217.98,0
7/14/2002,12.8,251.3051541,7.2983671,13.8344193,195,65.91,2.34,214.28,0
7/15/2002,10.7,248.0271524,7.1147221,5.80380964,196,71.87,2.68,209.75,0
7/16/2002,10.4,244.8856702,8.0750988,18.769825,197,73.33,3.07,213.91,0
7/17/2002,10.6,242.0243815,8.1526071,27.992424,198,79.33,2.6,215.27,0
7/18/2002,10.8,239.5869603,7.7765789,9.94355297,199,78.19,3.6,217.07,0
7/19/2002,11.2,237.7170806,7.9793583,27.6833572,200,86.05,3.45,215.67,0.000001
7/20/2002,8.67,236.5584164,6.9097552,11.5261641,201,83.67,2.02,210.64,0.000005
7/21/2002,9.39,236.2027945,7.2532505,30.0532246,202,79.84,3.76,216.06,0.000006
7/22/2002,10.2,236.5346537,6.2465072,76.1260529,203,88.19,3.34,216.2,0.000457
7/23/2002,10.5,237.3865856,5.6416546,19.0879269,204,83.42,3.42,223.7,0.000851
7/24/2002,10.1,238.5911817,6.6218177,18.2114525,205,82.92,3.14,217.82,0.000364
7/25/2002,10.2,239.9810336,6.8845187,2.43270731,206,80.5,2.94,220.3,0.000118
7/26/2002,10.6,241.3887329,7.2455301,10.2077875,207,81.37,3.56,217.33,0.000013
7/27/2002,9.82,242.6468713,7.6607789,38.1764107,208,83.5,3.09,219.6,0
7/28/2002,9.17,243.5880402,7.0158979,4.62255287,209,82.08,3.17,225.68,0
7/29/2002,9.39,244.111256,6.8186462,5.01637077,210,82.38,3,212.8,0
7/30/2002,9.39,244.3812331,7.409854,5.67372465,211,83.79,3.35,209.91,0
7/31/2002,9.39,244.6291108,7.8389912,7.60453176,212,82.89,2.85,214.83,0
8/1/2002,9.39,245.0860282,7.2828689,29.7260742,213,88.68,2.98,215.23,0.00001
8/2/2002,10,245.9831246,7.8377662,34.7979965,214,84.79,3.7,214.53,0.000033
8/3/2002,9.28,247.5515391,7.5705103,11.230917,215,83.29,2.63,215.69,0.000013
8/4/2002,8.97,250.0224109,8.2002435,25.7053661,216,80.43,2.88,211.15,0.000003
8/5/2002,9.39,253.6268791,8.0345291,14.551156,217,85.03,1.85,211.29,0
8/6/2002,9.92,258.4970904,8.1246064,13.9885626,218,78.17,2.18,214.74,0
8/7/2002,10,264.3692203,8.1207018,14.0428057,219,76.88,2.4,208.77,0
8/8/2002,9.49,270.8804517,8.670855,5.79310274,220,78.97,2.83,216.67,0
8/9/2002,9.6,277.6679677,8.1644894,26.1398239,221,85.56,1.7,206.44,0
8/10/2002,11.4,284.3689512,7.0319998,38.592968,222,86.81,2.06,211.61,0
8/11/2002,9.71,290.6205852,6.9236126,23.1510506,223,80.59,2.37,206.28,0
8/12/2002,9.71,296.0600526,7.0935077,27.2809925,224,84.22,2.25,209.98,0
8/13/2002,10.2,300.3245363,7.6545798,11.0735474,225,83.12,2.07,208.27,0
8/14/2002,10.6,303.1483834,7.4101611,5.91076088,226,82.71,2.34,212.83,0
8/15/2002,10.4,304.6545963,7.7667204,19.4836903,227,81.72,2.7,218.75,0
8/16/2002,10,305.0633415,8.0830286,28.4127007,228,79.45,3.11,220.47,0
8/17/2002,10.1,304.5947856,7.8375484,27.0436192,229,80.65,2.57,218.75,0
8/18/2002,9.92,303.4690951,7.4821573,6.43501759,230,82.61,3.15,214.86,0
8/19/2002,9.71,301.9064365,7.6478347,20.6625443,231,81.24,2.82,219.25,0.000036
8/20/2002,9.39,300.1269764,6.2806246,4.4122467,232,84.07,2.85,208.53,0.008266
8/21/2002,9.17,298.3508811,5.8582964,20.1971626,233,86.5,2.34,210.47,0.017043
8/22/2002,9.39,296.7594302,5.8966478,15.9193983,234,84.78,2.42,209.68,0.007456
8/23/2002,9.17,295.3783543,6.8939075,2.58939362,235,84.31,2.46,205.12,0.001702
8/24/2002,10.2,294.1944972,6.9476265,2.45270705,236,83.38,2.83,215.15,0.000432
8/25/2002,10.5,293.1947024,6.8948284,12.4837894,237,84.92,2.07,230.32,0.000276
8/26/2002,10.5,292.3658136,7.171375,4.29209328,238,81.19,1.5,217.57,0.00009
8/27/2002,9.92,291.6946745,7.9975551,4.71048069,239,80.71,1.42,179.35,0.000007
